ORIGIN_AIRPORT_ID,DEST_AIRPORT_ID,annual_number_of_flights,distance
12191,11298,2587,247
12191,11481,381,571
12191,11540,1066,677
12191,11697,1089,957
12191,12206,1501,277
12191,12339,626,861
12191,12451,401,816
12191,12478,293,1428
12191,12889,1701,1235
12191,12892,1695,1390
12191,12896,44,474
12191,12953,1015,1428
12191,13158,1206,441
12191,13198,934,666
12191,13204,1596,849
12191,13232,2120,937
12191,13244,664,484
12191,13303,80,955
12191,13342,357,1004
12191,13495,3136,302
12191,13796,841,1642
12191,13851,1278,419
12191,13871,361,804
12191,14057,58,1843
12191,14100,148,1336
12191,14107,1617,1020
12191,14122,452,1131
12191,14193,362,488
12191,14492,406,1050
12191,14679,882,1313
12191,14683,1813,192
12191,14730,365,803
12191,14747,58,1894
12191,14831,346,1621
12191,14843,142,1997
12191,14869,58,1214
12191,14893,41,1624
12191,14908,308,1357
12191,15016,1320,687
12191,15304,1048,781
12191,15370,967,453
12191,15376,4,945
12197,10154,80,191
12197,10397,2162,780
12197,11057,1318,564
12197,11278,1526,234
12197,11433,1206,505
12197,11697,699,1097
12197,13204,1151,972
12197,13930,1859,738
12197,14027,1516,1056
12197,14635,358,1102
12197,15304,360,1032
12206,10423,317,273
12206,11259,18,458
12206,11292,115,1023
12206,11298,852,461
12206,12191,1498,277
12206,12266,1401,295
12206,13487,93,1310
12206,13930,85,1219
12217,10397,2581,151
12217,11057,1398,333
12217,11278,1193,613
12217,11292,798,1048
12217,11298,1709,603
12217,11433,322,554
12217,12264,667,596
12217,12266,1067,595
12217,13204,139,535
12217,13930,1153,510
12223,11057,1057,235
12223,13577,51,382
12223,14082,26,790
12223,14112,190,721
12223,14761,214,665
12223,15624,25,589
12244,11057,49,605
12244,14100,979,157
12250,12478,83,196
12255,11292,593,298
12255,14877,597,88
12264,10257,987,325
12264,10397,4346,534
12264,10423,1310,1297
12264,10431,655,370
12264,10434,707,189
12264,10529,1402,326
12264,10693,1059,542
12264,10721,1442,413
12264,10785,1122,441
12264,10792,1141,283
12264,10868,1048,401
12264,10980,646,506
12264,10990,851,77
12264,10994,1185,441
12264,11027,338,151
12264,11042,1363,288
12264,11057,3819,322
12264,11066,1395,299
12264,11109,85,1463
12264,11146,5,227
12264,11193,1100,388
12264,11267,668,368
12264,11292,3450,1452
12264,11298,2200,1172
12264,11433,2813,383
12264,11503,40,1573
12264,11537,529,224
12264,11618,2074,212
12264,11641,111,284
12264,11697,767,901
12264,11977,1,670
12264,11986,356,501
12264,11995,1061,239
12264,11996,1052,384
12264,12094,14,1582
12264,12124,313,498
12264,12173,171,4817
12264,12217,677,596
12264,12266,1609,1190
12264,12323,701,323
12264,12339,1391,476
12264,12397,862,250
12264,12451,1055,630
12264,12478,1278,228
12264,12889,956,2065
12264,12892,3585,2288
12264,12945,632,392
12264,12953,1257,229
12264,13121,278,176
12264,13198,701,926
12264,13204,1864,758
12264,13230,1099,94
12264,13296,716,418
12264,13303,224,921
12264,13485,2,684
12264,13487,1653,908
12264,13495,789,955
12264,13832,202,409
12264,13851,359,1136
12264,13930,1841,588
12264,13931,1419,157
12264,14025,611,444
12264,14057,289,2327
12264,14100,23,135
12264,14107,375,1956
12264,14122,1409,182
12264,14307,1030,371
12264,14321,1055,493
12264,14492,1428,224
12264,14524,1370,100
12264,14574,776,177
12264,14576,1117,288
12264,14635,133,891
12264,14679,1018,2253
12264,14683,779,1362
12264,14685,1026,515
12264,14711,893,133
12264,14730,707,451
12264,14747,1876,2306
12264,14771,3260,2419
12264,14802,379,91
12264,14843,300,1571
12264,14869,308,1828
12264,14893,336,2358
12264,14986,132,849
12264,15016,1038,696
12264,15024,220,1606
12264,15096,1073,296
12264,15304,1087,811
12264,15380,11,579
12264,15412,1042,420
12265,11697,193,1176
12265,13577,160,650
12265,14082,189,1129
12265,14112,135,1069
12265,14685,20,767
12265,14761,135,996
12266,10140,1427,744
12266,10185,848,190
12266,10279,947,517
12266,10299,89,3266
12266,10372,434,913
12266,10397,5284,689
12266,10423,3150,140
12266,10529,352,1507
12266,10599,1706,562
12266,10693,2000,657
12266,10713,362,1482
12266,10721,1594,1597
12266,10747,1432,308
12266,10781,2228,253
12266,10821,1123,1235
12266,10849,143,1385
12266,10868,148,878
12266,10874,358,1085
12266,10994,835,925
12266,11042,1732,1091
12266,11049,865,74
12266,11057,3464,912
12266,11066,1362,986
12266,11109,1100,809
12266,11140,1988,201
12266,11146,126,975
12266,11193,1816,871
12266,11267,359,929
12266,11278,2720,1208
12266,11292,4634,862
12266,11298,5952,224
12266,11413,21,869
12266,11423,914,802
12266,11433,3739,1075
12266,11481,770,572
12266,11503,86,934
12266,11540,1774,667
12266,11618,3607,1400
12266,11697,2220,966
12266,11973,990,376
12266,11982,946,166
12266,11986,507,1042
12266,11995,7,987
12266,11996,662,837
12266,12012,103,886
12266,12094,91,985
12266,12173,363,3904
12266,12177,672,501
12266,12206,1402,295
12266,12217,1068,595
12266,12264,1614,1190
12266,12278,1369,542
12266,12339,1590,844
12266,12441,53,1265
12266,12448,1688,351
12266,12451,1338,817
12266,12478,191,1417
12266,12889,3083,1222
12266,12892,4896,1379
12266,12896,1135,458
12266,12915,947,127
12266,12945,232,828
12266,12951,1936,201
12266,12953,4187,1416
12266,12992,1925,374
12266,13061,979,301
12266,13158,2401,429
12266,13198,1559,643
12266,13204,3241,854
12266,13244,1757,468
12266,13256,2287,316
12266,13303,3163,964
12266,13342,720,984
12266,13377,668,262
12266,13422,1601,427
12266,13485,2,966
12266,13487,3611,1034
12266,13495,3133,305
12266,13502,195,927
12266,13577,34,997
12266,13796,174,1628
12266,13851,2786,395
12266,13871,1178,781
12266,13891,209,1334
12266,13930,5100,925
12266,13931,603,1201
12266,14027,270,956
12266,14057,860,1825
12266,14100,2372,1325
12266,14107,3026,1009
12266,14122,1842,1117
12266,14193,1709,489
12266,14262,477,1269
12266,14457,11,1058
12266,14492,1464,1042
12266,14524,592,1157
12266,14570,316,1530
12266,14635,809,861
12266,14679,2124,1303
12266,14683,2858,191
12266,14685,666,851
12266,14730,1216,788
12266,14747,2368,1874
12266,14771,3263,1635
12266,14783,664,513
12266,14814,1348,192
12266,14831,552,1608
12266,14843,656,2007
12266,14869,2564,1195
12266,14893,783,1609
12266,14908,1336,1346
12266,15016,1733,667
12266,15024,84,2070
12266,15304,2073,787
12266,15370,2510,429
12266,15376,1134,936
12266,15412,1252,771
12266,15624,908,528
12266,15919,1484,438
12278,10397,1027,782
12278,10466,93,855
12278,11292,1614,420
12278,11298,2152,328
12278,12266,1368,542
12278,12889,468,986
12278,12892,20,1203
12278,13487,1000,545
12278,13930,2356,588
12278,14107,378,870
12278,14747,354,1430
12278,14761,26,1117
12278,15016,669,392
12278,15624,30,796
12280,10466,155,704
12280,11292,1155,458
12280,12889,106,538
12280,12892,24,743
12280,13487,13,939
12280,13796,26,666
12280,14869,1377,188
12323,10397,1803,377
12323,11057,3104,185
12323,11278,352,319
12323,11298,424,1106
12323,12264,699,323
12323,12953,950,500
12323,13930,563,760
12323,14100,969,413
12335,11433,302,344
12335,13487,353,257
12339,10397,4198,432
12339,10423,129,919
12339,10721,1255,818
12339,10821,1089,516
12339,10994,52,585
12339,11057,2831,427
12339,11259,460,755
12339,11278,1948,500
12339,11292,2505,977
12339,11298,1658,761
12339,11433,2275,231
12339,11618,2127,645
12339,11697,758,1005
12339,12191,590,861
12339,12264,1391,476
12339,12266,1589,844
12339,12451,92,687
12339,12478,1094,665
12339,12889,1459,1590
12339,12892,989,1814
12339,12953,2245,660
12339,13198,610,451
12339,13204,2135,829
12339,13232,485,162
12339,13303,1076,1020
12339,13487,1658,503
12339,13495,63,707
12339,13577,78,583
12339,13796,167,1933
12339,13930,5661,177
12339,14027,12,967
12339,14082,281,916
12339,14100,1870,588
12339,14107,1301,1488
12339,14112,339,840
12339,14492,569,489
12339,14635,866,945
12339,14679,74,1782
12339,14685,56,596
12339,14747,672,1866
12339,14761,255,807
12339,14771,440,1943
12339,14869,315,1355
12339,14986,125,876
12339,15304,965,837
12339,15376,16,1472
12339,15624,38,637
12343,13487,641,255
12365,14100,701,129
12389,11292,1023,576
12389,13487,622,546
12391,10397,134,795
12391,10821,1424,220
12391,11697,584,1092
12391,13204,1372,971
12391,13577,111,586
12391,14027,1003,1052
12391,14100,864,130
12391,14492,83,459
12391,14635,99,1101
12391,15304,654,1034
12397,11057,46,557
12397,11433,968,353
12397,12264,862,250
12397,14100,1014,192
12402,12173,5090,216
12402,12892,283,2449
12402,13830,731,121
12441,10397,111,1572
12441,11292,1189,406
12441,11298,551,1047
12441,11618,99,1874
12441,12266,53,1265
12441,12478,15,1894
12441,12892,335,784
12441,12953,19,1887
12441,13487,110,872
12441,13930,730,1162
12441,14107,75,705
12441,14747,36,621
12441,14771,236,737
12441,14869,1166,205
12448,10397,2247,341
12448,11057,1266,562
12448,11278,348,860
12448,11292,88,967
12448,11298,2165,408
12448,12266,1682,351
12448,13204,98,588
12448,13930,339,677
12451,10397,5195,270
12451,10676,62,723
12451,10693,989,483
12451,10721,1806,1010
12451,10821,1576,663
12451,11042,52,753
12451,11057,2770,328
12451,11193,167,613
12451,11259,355,907
12451,11278,1877,634
12451,11292,871,1447
12451,11298,1780,918
12451,11433,995,813
12451,11618,1570,820
12451,11697,2204,319
12451,11986,26,880
12451,12191,385,816
12451,12264,1043,630
12451,12266,1335,817
12451,12339,92,687
12451,12478,2106,828
12451,12889,178,1965
12451,12917,24,646
12451,12953,1008,833
12451,13232,361,849
12451,13303,1848,335
12451,13487,278,1174
12451,13930,2193,864
12451,13931,72,542
12451,14100,1205,742
12451,14122,112,694
12451,14492,169,407
12451,15016,34,753
12451,15356,129,777
12478,10140,298,1826
12478,10154,465,199
12478,10397,3475,760
12478,10423,2142,1521
12478,10693,1607,765
12478,10721,5341,187
12478,10732,423,1576
12478,10785,2028,266
12478,10792,3465,301
12478,10800,631,2465
12478,10821,1653,184
12478,10994,1730,636
12478,11042,1751,425
12478,11057,3908,541
12478,11066,1310,483
12478,11193,701,589
12478,11252,7,891
12478,11278,2343,213
12478,11292,1381,1626
12478,11298,1857,1391
12478,11433,1499,509
12478,11503,80,1746
12478,11697,3861,1069
12478,12173,374,4983
12478,12191,296,1428
12478,12250,83,196
12478,12264,1278,228
12478,12266,191,1417
12478,12339,1090,665
12478,12441,15,1894
12478,12451,2102,828
12478,12889,3404,2248
12478,12892,12736,2475
12478,12954,675,2465
12478,13204,4524,944
12478,13303,3539,1089
12478,13487,1411,1029
12478,13495,1906,1182
12478,13541,211,173
12478,13796,267,2576
12478,13891,348,2429
12478,13930,2901,740
12478,13931,1829,290
12478,13933,348,150
12478,14027,1825,1028
12478,14057,1274,2454
12478,14100,155,94
12478,14107,2791,2153
12478,14122,1358,340
12478,14254,315,1617
12478,14262,197,2378
12478,14321,1235,273
12478,14492,3326,427
12478,14524,1024,288
12478,14570,259,2411
12478,14576,2092,264
12478,14635,1000,1074
12478,14679,1994,2446
12478,14683,637,1587
12478,14685,1474,718
12478,14747,3308,2422
12478,14771,7570,2586
12478,14831,1024,2569
12478,14843,3090,1598
12478,14869,2370,1990
12478,14893,353,2521
12478,14908,4,2454
12478,14986,389,1041
12478,15024,316,1623
12478,15096,1727,209
12478,15304,2623,1005
12492,12173,1281,84
12511,11298,947,327
12511,13930,386,484
12519,11292,337,573
12519,11447,587,83
12523,10299,1111,571
12523,11997,82,41
12523,12819,284,234
12523,14256,351,123
12523,14747,1502,909
12523,14828,746,95
12523,15991,347,198
12544,11697,420,643
12544,13495,102,669
12544,14027,14,601
12544,14082,127,588
12544,14112,350,528
12544,14761,284,457
12544,15624,59,478
12758,10299,84,2874
12758,10666,13,2732
12758,11292,362,3329
12758,11298,135,3724
12758,12173,7792,163
12758,12892,1853,2504
12758,12982,381,263
12758,13796,315,2378
12758,13830,1095,84
12758,14057,212,2607
12758,14107,329,2860
12758,14679,217,2556
12758,14747,1021,2688
12758,14771,1231,2367
12758,14831,235,2384
12758,14893,155,2435
12819,12523,283,234
12819,14747,1348,680
12819,14828,360,183
12819,15841,354,82
12884,11278,318,479
12884,11433,1592,74
12884,13487,359,455
12884,13930,1647,179
12888,11292,590,113
12889,10140,1379,486
12889,10279,360,758
12889,10397,4694,1747
12889,10408,103,1510
12889,10423,2114,1090
12889,10466,163,276
12889,10599,168,1618
12889,10620,121,754
12889,10627,151,1048
12889,10666,752,954
12889,10676,64,1400
12889,10693,1404,1587
12889,10713,828,519
12889,10721,2054,2381
12889,10792,475,1986
12889,10800,3785,223
12889,10821,1761,2106
12889,10849,113,701
12889,11003,124,1319
12889,11042,967,1824
12889,11057,2005,1916
12889,11066,981,1771
12889,11109,420,604
12889,11193,899,1678
12889,11259,1719,1067
12889,11278,359,2089
12889,11292,6834,628
12889,11298,4992,1055
12889,11423,569,1216
12889,11433,3329,1749
12889,11540,919,583
12889,11603,127,700
12889,11618,2651,2227
12889,11637,174,1205
12889,11638,591,259
12889,11648,107,845
12889,11697,1131,2173
12889,11775,197,1104
12889,11884,824,806
12889,11898,103,1230
12889,11921,108,420
12889,11980,113,971
12889,11986,170,1642
12889,11996,58,1850
12889,12003,111,811
12889,12173,968,2762
12889,12191,1780,1235
12889,12264,958,2065
12889,12266,3079,1222
12889,12278,467,986
12889,12280,106,538
12889,12339,1455,1590
12889,12451,179,1965
12889,12478,3408,2248
12889,12892,12854,236
12889,12896,369,775
12889,12954,2125,231
12889,12992,373,1294
12889,13061,113,1092
12889,13158,448,795
12889,13198,1687,1139
12889,13204,1346,2039
12889,13232,2708,1521
12889,13244,202,1416
12889,13256,376,1210
12889,13264,121,600
12889,13303,912,2174
12889,13342,1038,1524
12889,13367,105,1376
12889,13433,163,1098
12889,13476,117,375
12889,13485,148,1454
12889,13486,106,750
12889,13487,2739,1299
12889,13495,991,1500
12889,13796,4715,407
12889,13830,10,2695
12889,13851,811,986
12889,13871,1154,1099
12889,13891,1395,197
12889,13930,4790,1514
12889,13931,112,2154
12889,14004,584,894
12889,14057,3390,763
12889,14100,1735,2176
12889,14107,5405,255
12889,14108,117,1413
12889,14122,834,1910
12889,14252,130,732
12889,14457,122,843
12889,14489,28,647
12889,14492,708,2026
12889,14512,103,1455
12889,14570,3617,345
12889,14635,34,2070
12889,14679,6160,258
12889,14683,1677,1069
12889,14696,103,1594
12889,14716,601,359
12889,14730,416,1624
12889,14747,7023,867
12889,14771,7656,414
12889,14783,118,1209
12889,14814,115,1243
12889,14831,4828,386
12889,14869,3708,368
12889,14893,3561,397
12889,14905,193,310
12889,14908,3226,226
12889,15016,1583,1371
12889,15304,1190,1984
12889,15370,526,1076
12889,15376,1118,365
12889,15412,106,1739
12889,15919,118,1163
12891,11298,1286,140
12892,10140,2531,677
12892,10157,556,577
12892,10299,462,2345
12892,10372,850,737
12892,10397,6291,1947
12892,10423,4047,1242
12892,10529,249,2527
12892,10620,20,970
12892,10666,155,1047
12892,10693,2186,1797
12892,10713,1394,674
12892,10721,5143,2611
12892,10792,282,2218
12892,10821,2045,2329
12892,10849,493,902
12892,11003,20,1550
12892,11042,951,2052
12892,11057,2377,2125
12892,11066,905,1995
12892,11109,751,833
12892,11193,845,1900
12892,11259,2711,1246
12892,11278,1450,2311
12892,11292,8109,862
12892,11298,7467,1235
12892,11413,13,640
12892,11423,20,1447
12892,11433,2708,1979
12892,11503,124,748
12892,11540,1644,715
12892,11603,1327,748
12892,11618,4924,2454
12892,11637,20,1440
12892,11638,2571,209
12892,11648,232,1014
12892,11695,15,393
12892,11697,2060,2343
12892,11775,20,1340
12892,11884,361,945
12892,11921,20,655
12892,12094,100,763
12892,12173,5852,2556
12892,12191,1687,1390
12892,12264,3585,2288
12892,12266,4899,1379
12892,12278,20,1203
12892,12280,24,743
12892,12339,1017,1814
12892,12402,284,2449
12892,12441,335,784
12892,12478,12793,2475
12892,12758,1854,2504
12892,12889,12866,236
12892,12982,1833,2615
12892,12992,20,1494
12892,13198,1973,1363
12892,13204,2997,2218
12892,13232,1891,1750
12892,13244,400,1619
12892,13256,29,1318
12892,13264,1246,630
12892,13303,2766,2342
12892,13342,332,1756
12892,13388,299,256
12892,13476,1406,266
12892,13485,278,1687
12892,13486,115,923
12892,13487,2886,1535
12892,13495,2519,1670
12892,13502,85,666
12892,13796,4828,337
12892,13830,3336,2486
12892,13851,820,1187
12892,13871,860,1330
12892,13930,7870,1744
12892,14004,995,984
12892,14057,6169,834
12892,14100,2950,2402
12892,14107,8344,370
12892,14122,458,2136
12892,14237,364,346
12892,14252,293,851
12892,14262,371,110
12892,14314,105,569
12892,14457,22,1078
12892,14487,293,501
12892,14489,883,726
12892,14492,834,2239
12892,14570,3486,391
12892,14679,5486,109
12892,14683,3031,1211
12892,14689,1124,89
12892,14696,1,1823
12892,14698,1204,156
12892,14716,274,315
12892,14730,247,1843
12892,14747,10427,954
12892,14771,16036,337
12892,14783,100,1423
12892,14794,262,349
12892,14831,9041,308
12892,14869,5933,590
12892,14893,6988,373
12892,15016,1664,1592
12892,15023,1172,400
12892,15041,163,696
12892,15304,601,2158
12892,15370,391,1283
12892,15376,3020,451
12892,15919,609,1371
12896,10423,333,341
12896,11259,1593,293
12896,11292,1039,456
12896,11298,2434,282
12896,12191,45,474
12896,12266,1136,458
12896,12889,365,775
12896,14107,347,588
12898,11697,296,980
12898,13204,355,823
12898,13577,287,455
12898,14635,85,956
12898,15304,64,866
12899,11292,598,228
12902,11292,305,280
12902,14288,298,212
12915,11298,976,295
12915,12266,950,127
12917,10994,20,503
12917,11697,105,961
12917,12451,24,646
12917,13577,108,478
12917,14082,178,890
12917,14112,170,821
12917,14685,124,539
12917,14761,175,767
12917,14986,79,856
12917,15624,47,675
12945,10397,2607,304
12945,11057,1723,281
12945,11278,282,414
12945,11298,937,785
12945,11433,1313,296
12945,11618,31,588
12945,11697,142,865
12945,12264,632,392
12945,12266,230,828
12945,12953,306,604
12945,13487,187,650
12945,13577,25,438
12945,13930,2349,323
12945,14082,187,781
12945,14100,849,520
12945,14112,149,707
12945,14761,268,667
12945,15624,20,532
12951,10397,1399,503
12951,11292,86,978
12951,11298,1612,351
12951,12266,1931,201
12951,13204,60,656
12953,10154,238,202
12953,10208,16,678
12953,10397,9379,762
12953,10431,87,599
12953,10581,1287,378
12953,10599,786,866
12953,10693,4572,764
12953,10721,9915,184
12953,10785,723,258
12953,10792,1234,292
12953,10849,10,1894
12953,10868,660,617
12953,10874,278,397
12953,10980,323,734
12953,10990,1353,305
12953,10994,1266,641
12953,11042,4488,419
12953,11057,5742,544
12953,11066,3706,479
12953,11193,2627,585
12953,11252,39,897
12953,11259,1641,1381
12953,11267,913,549
12953,11278,6404,214
12953,11292,4273,1620
12953,11298,6408,1389
12953,11423,559,1031
12953,11433,4902,502
12953,11503,14,1739
12953,11624,30,1207
12953,11697,4777,1076
12953,11986,864,618
12953,11995,2460,461
12953,11996,769,610
12953,12124,14,701
12953,12191,1002,1428
12953,12264,1252,229
12953,12266,4193,1416
12953,12323,947,500
12953,12339,2239,660
12953,12441,19,1887
12953,12451,1009,833
12953,12945,295,604
12953,13198,2116,1107
12953,13204,3875,950
12953,13232,1999,725
12953,13244,1431,963
12953,13296,293,195
12953,13303,5658,1096
12953,13342,2166,738
12953,13485,799,812
12953,13487,2943,1020
12953,13495,1390,1183
12953,13502,3,1810
12953,13541,133,175
12953,13577,706,563
12953,13871,735,1148
12953,13930,14202,733
12953,13931,2671,296
12953,14027,2664,1035
12953,14100,1055,96
12953,14122,4326,335
12953,14321,1643,269
12953,14492,4720,431
12953,14524,2992,292
12953,14574,347,405
12953,14576,1225,254
12953,14635,981,1080
12953,14683,4,1586
12953,14685,1006,722
12953,14730,1642,659
12953,14986,359,1047
12953,15016,3946,888
12953,15096,919,198
12953,15304,1998,1010
12953,15380,72,655
12953,15412,1377,648
12953,15919,857,1147
12954,10423,365,1226
12954,10721,407,2602
12954,10849,64,904
12954,11292,188,854
12954,11697,7,2327
12954,12094,26,758
12954,12173,363,2569
12954,12478,675,2465
12954,12889,2127,231
12954,13796,2206,353
12954,14057,365,846
12954,14107,1039,355
12954,14570,365,402
12954,14747,654,965
12954,14771,701,354
12954,14831,1706,324
12954,14869,2531,588
12954,14893,2152,387
12982,11292,362,3414
12982,12173,6933,102
12982,12758,380,263
12982,12892,1829,2615
12982,13796,539,2457
12982,13830,1203,201
12982,14057,213,2631
12982,14107,356,2979
12982,14679,250,2676
12982,14747,968,2701
12982,14771,685,2447
12982,14831,296,2466
12992,10397,2232,453
12992,11057,1390,640
12992,11259,1016,296
12992,11278,361,888
12992,11292,1210,771
12992,11298,2960,304
12992,11433,225,705
12992,12266,1920,374
12992,12889,374,1294
12992,12892,20,1494
12992,13204,33,776
12992,13930,2169,552
12992,14107,289,1136
12992,14761,106,765
12992,15016,631,296
12992,15624,32,443
13029,10397,271,841
13029,11066,1,733
13029,11292,1061,423
13029,13487,987,331
13029,13930,1328,466
13034,12173,1897,72
13061,11298,1536,396
13061,12266,977,301
13061,12889,113,1092
13076,11433,305,416
13076,13487,719,119
13076,13930,1099,215
13121,12264,278,176
13121,13930,352,489
13127,14869,989,461
13139,11057,2139,175
13158,11259,1538,319
13158,11292,1235,563
13158,11298,2521,309
13158,12191,1205,441
13158,12266,2397,429
13158,12889,451,795
13158,14107,360,581
13184,11433,1665,98
13184,13487,286,463
13184,13930,953,222
13198,10140,338,718
13198,10397,3900,692
13198,10423,347,650
13198,10466,26,1030
13198,10693,1226,491
13198,10721,817,1256
13198,10821,916,967
13198,11057,1371,808
13198,11193,513,539
13198,11259,2037,461
13198,11278,1554,949
13198,11292,4078,533
13198,11298,2466,460
13198,11433,1632,629
13198,11481,8,797
13198,11618,1211,1092
13198,11697,544,1242
13198,12191,978,666
13198,12264,698,926
13198,12266,1554,643
13198,12339,618,451
13198,12889,1700,1139
13198,12892,1963,1363
13198,12953,2118,1107
13198,13204,1238,1072
13198,13232,2464,405
13198,13303,700,1251
13198,13342,580,436
13198,13487,2361,393
13198,13495,377,689
13198,13577,35,959
13198,13796,315,1489
13198,13930,4133,403
13198,14057,494,1482
13198,14082,80,1125
13198,14100,986,1038
13198,14107,1887,1044
13198,14112,59,1045
13198,14193,26,743
13198,14492,324,904
13198,14635,125,1155
13198,14679,962,1334
13198,14683,340,706
13198,14747,1134,1489
13198,14761,26,1058
13198,14771,871,1499
13198,14869,1000,920
13198,15016,1136,237
13198,15304,478,1048
13198,15624,57,764
13204,10140,60,1553
13204,10158,713,852
13204,10257,1119,1073
13204,10397,9279,404
13204,10423,1659,994
13204,10431,208,488
13204,10529,2638,1050
13204,10599,789,479
13204,10685,144,936
13204,10693,2121,616
13204,10721,4286,1121
13204,10732,883,1129
13204,10785,49,1194
13204,10792,1646,1011
13204,10821,4260,787
13204,10874,318,861
13204,11042,1401,895
13204,11057,4082,468
13204,11066,1709,802
13204,11109,170,1520
13204,11193,1375,757
13204,11259,1610,973
13204,11278,3740,759
13204,11292,3521,1546
13204,11298,4339,985
13204,11423,62,1141
13204,11433,3671,957
13204,11618,6787,937
13204,11697,2025,177
13204,11977,21,1169
13204,11986,354,1024
13204,11995,209,535
13204,11996,75,449
13204,12191,1552,849
13204,12197,1137,972
13204,12217,140,535
13204,12264,1866,758
13204,12266,3244,854
13204,12339,2102,829
13204,12391,1364,971
13204,12448,98,588
13204,12478,4507,944
13204,12889,1381,2039
13204,12892,2994,2218
13204,12898,355,823
13204,12951,60,656
13204,12953,3860,950
13204,12992,34,776
13204,13198,1258,1072
13204,13230,157,851
13204,13232,2579,990
13204,13244,611,684
13204,13296,623,1142
13204,13303,2571,192
13204,13342,1358,1066
13204,13485,68,1109
13204,13487,2162,1310
13204,13495,1945,551
13204,13577,102,388
13204,13796,212,2438
13204,13851,101,1069
13204,13871,121,1211
13204,13891,323,2171
13204,13930,4700,1005
13204,13931,588,655
13204,13933,363,1091
13204,14057,363,2534
13204,14100,5720,861
13204,14107,1408,1849
13204,14122,1849,834
13204,14254,500,1179
13204,14259,79,1167
13204,14307,2067,1072
13204,14321,178,1214
13204,14492,2579,534
13204,14524,976,667
13204,14576,372,1033
13204,14679,622,2149
13204,14683,751,1041
13204,14730,555,719
13204,14747,1023,2554
13204,14771,1335,2446
13204,14831,205,2421
13204,14843,5206,1189
13204,14869,1300,1931
13204,14893,218,2408
13204,15016,1950,882
13204,15024,155,1246
13204,15070,355,989
13204,15096,539,1053
13204,15356,483,896
13204,15370,26,1005
13204,15412,27,532
13230,10397,1018,620
13230,10693,59,608
13230,10721,306,335
13230,11057,2080,413
13230,11292,84,1474
13230,11298,204,1231
13230,11433,1212,371
13230,12264,1101,94
13230,13204,157,851
13230,13577,38,465
13230,13930,2596,594
13230,14082,123,963
13230,14100,1719,84
13230,14112,144,912
13230,14761,323,827
13230,14986,78,942
13232,10140,586,1121
13232,10257,666,717
13232,10397,4146,591
13232,10423,1150,972
13232,10529,854,777
13232,10599,654,570
13232,10693,2257,395
13232,10713,8,1448
13232,10721,1431,861
13232,10792,930,468
13232,10800,340,1740
13232,10821,2277,611
13232,10994,654,745
13232,11042,1547,307
13232,11057,885,584
13232,11066,1868,283
13232,11193,1511,249
13232,11259,2340,793
13232,11278,2028,601
13232,11292,2942,895
13232,11433,2681,228
13232,11481,21,795
13232,11618,1430,711
13232,11697,1366,1167
13232,11986,941,137
13232,12191,2086,937
13232,12339,460,162
13232,12451,367,849
13232,12889,2642,1521
13232,12892,1945,1750
13232,12953,2008,725
13232,13198,2479,405
13232,13204,2596,990
13232,13244,620,480
13232,13296,787,838
13232,13487,4317,349
13232,13495,1152,825
13232,13796,1021,1844
13232,13851,355,691
13232,13871,1485,423
13232,13891,357,1706
13232,13931,475,704
13232,14027,5,1128
13232,14057,399,1751
13232,14100,1760,668
13232,14107,2308,1444
13232,14122,1557,402
13232,14193,56,781
13232,14307,818,842
13232,14321,16,895
13232,14492,1208,632
13232,14570,217,1680
13232,14635,1285,1105
13232,14679,1298,1728
13232,14683,776,1036
13232,14730,1091,271
13232,14747,750,1733
13232,14771,597,1855
13232,14831,492,1838
13232,14843,199,2057
13232,14869,745,1259
13232,14893,405,1790
13232,15016,2283,251
13232,15304,1639,997
13232,15376,369,1440
13241,11298,351,485
13241,13930,352,667
13241,14109,241,69
13244,10397,3594,332
13244,10423,52,559
13244,10466,26,1245
13244,10821,478,787
13244,11057,2147,511
13244,11259,966,423
13244,11278,1070,762
13244,11292,1464,872
13244,11298,2725,431
13244,11433,955,610
13244,11618,1113,946
13244,11697,135,851
13244,12191,626,484
13244,12266,1758,468
13244,12889,202,1416
13244,12892,400,1619
13244,12953,1428,963
13244,13204,611,684
13244,13232,651,480
13244,13303,725,859
13244,13487,1010,700
13244,13796,10,1798
13244,13930,2776,491
13244,14082,14,733
13244,14100,827,875
13244,14107,707,1264
13244,14112,106,653
13244,14761,123,671
13244,15304,339,655
13244,15624,31,373
13256,10466,26,943
13256,11298,2657,469
13256,12266,2284,316
13256,12889,376,1210
13256,12892,29,1318
13256,14761,80,1059
13264,10466,20,875
13264,11292,972,964
13264,12889,121,600
13264,12892,1247,630
13264,14057,1825,222
13264,14107,360,854
13264,14747,2214,352
13264,14771,1391,329
13264,14869,721,575
13277,10397,2280,147
13277,11057,1036,372
13277,11278,324,693
13277,11298,983,622
13290,11298,1008,431
13290,13930,904,501
13296,10397,269,952
13296,10821,1912,377
13296,11057,1243,737
13296,11278,1106,406
13296,11433,997,610
13296,11618,228,209
13296,12264,712,418
13296,12953,297,195
13296,13204,629,1142
13296,13232,787,838
13296,13930,388,843
13296,14100,1840,289
13296,15304,416,1204
13303,10208,8,531
13303,10397,6952,594
13303,10423,1029,1103
13303,10529,388,1194
13303,10599,713,661
13303,10693,1005,806
13303,10721,2220,1258
