ORIGIN_AIRPORT_ID,DEST_AIRPORT_ID,annual_number_of_flights,distance
13487,14576,72,783
13487,14633,423,76
13487,14635,682,1416
13487,14679,405,1532
13487,14683,294,1097
13487,14685,1,1092
13487,14696,99,411
13487,14730,175,604
13487,14747,990,1399
13487,14771,657,1589
13487,14831,76,1575
13487,14843,17,2404
13487,14869,766,991
13487,14893,75,1517
13487,14908,213,1522
13487,14986,10,1342
13487,15016,622,448
13487,15096,12,860
13487,15304,518,1306
13487,15370,72,615
13487,15376,72,1298
13487,15412,84,792
13487,15919,132,596
13487,16869,253,553
13495,10397,1548,425
13495,10423,404,444
13495,10693,517,471
13495,10721,293,1368
13495,10821,476,998
13495,11042,36,917
13495,11057,804,651
13495,11066,9,806
13495,11193,63,701
13495,11259,883,436
13495,11278,701,969
13495,11292,766,1062
13495,11298,933,447
13495,11433,388,926
13495,11618,479,1167
13495,11697,685,674
13495,11986,22,927
13495,11996,3,578
13495,12191,910,302
13495,12264,251,955
13495,12266,906,305
13495,12339,22,707
13495,12478,424,1182
13495,12544,24,669
13495,12889,250,1500
13495,12892,614,1670
13495,12953,332,1183
13495,13198,107,689
13495,13204,597,551
13495,13232,405,825
13495,13303,440,675
13495,13487,182,1039
13495,13796,160,1903
13495,13930,661,836
13495,14100,215,1089
13495,14107,293,1300
13495,14122,11,918
13495,14193,5,187
13495,14492,128,779
13495,14679,92,1599
13495,14683,155,494
13495,14730,10,620
13495,14747,234,2086
13495,14771,199,1911
13495,14831,1,1884
13495,14869,82,1428
13495,15016,215,604
13495,15304,453,488
13502,10397,29,1352
13502,11292,475,196
13502,11298,168,722
13502,11618,49,1795
13502,11921,49,54
13502,12266,92,927
13502,12892,57,666
13502,12953,6,1810
13502,13930,127,1081
13502,14107,79,419
13502,14771,36,791
13502,14869,5,269
13541,11057,2,704
13541,11278,12,383
13541,12953,3,175
13577,10135,21,518
13577,10158,107,466
13577,10257,9,685
13577,10397,475,317
13577,10529,46,664
13577,10676,8,696
13577,10693,4,471
13577,10721,116,738
13577,10821,51,399
13577,11027,8,394
13577,11042,34,557
13577,11057,912,157
13577,11193,20,489
13577,11278,43,372
13577,11292,10,1485
13577,11298,65,1048
13577,11433,106,636
13577,11618,69,550
13577,11697,108,529
13577,11823,12,610
13577,12119,8,421
13577,12223,18,382
13577,12264,21,372
13577,12265,19,650
13577,12339,12,583
13577,12391,2,586
13577,12898,39,455
13577,12917,28,478
13577,12945,8,438
13577,12953,97,563
13577,13204,28,388
13577,13230,8,465
13577,13930,104,753
13577,14025,6,811
13577,14100,197,473
13577,14122,37,475
13577,14259,8,783
13577,14730,6,491
13577,15070,9,601
13577,15096,8,668
13577,15356,4,509
13795,10397,467,399
13795,11057,714,191
13796,10140,185,889
13796,10397,113,2130
13796,10423,127,1497
13796,10466,38,668
13796,10666,38,764
13796,10693,133,1959
13796,10713,298,512
13796,10800,1303,325
13796,10821,129,2447
13796,11066,3,2110
13796,11259,234,1468
13796,11292,625,957
13796,11603,33,445
13796,11648,5,834
13796,11697,5,2576
13796,11884,266,723
13796,12173,495,2409
13796,12191,207,1642
13796,12280,8,666
13796,12339,2,1933
13796,12478,51,2576
13796,12758,106,2378
13796,12889,1286,407
13796,12892,1409,337
13796,12954,742,353
13796,12982,160,2457
13796,13198,139,1489
13796,13204,6,2438
13796,13232,245,1844
13796,13486,10,758
13796,13487,90,1578
13796,13495,148,1903
13796,13830,314,2349
13796,13891,688,362
13796,14057,843,543
13796,14107,1080,646
13796,14262,2,418
13796,14570,151,181
13796,14679,1197,446
13796,14683,3,1476
13796,14747,1133,672
13796,14869,765,588
13796,14893,9,75
13796,14908,769,371
13796,15016,96,1725
13796,15376,1,747
13829,10466,34,544
13830,10299,53,2797
13830,11292,88,3302
13830,11298,174,3711
13830,12173,3330,100
13830,12402,181,121
13830,12758,399,84
13830,12889,49,2695
13830,12892,758,2486
13830,12982,285,201
13830,13796,315,2349
13830,13930,58,4184
13830,14057,261,2562
13830,14107,93,2845
13830,14679,167,2541
13830,14747,452,2640
13830,14771,471,2338
13830,14831,233,2355
13830,14869,55,2935
13830,14893,189,2404
13832,12264,168,409
13832,13930,79,654
13832,14112,17,1224
13832,14761,24,1142
13851,10397,554,761
13851,10693,180,616
13851,10821,95,1180
13851,11057,418,940
13851,11259,12,181
13851,11278,210,1158
13851,11292,950,495
13851,11298,1118,175
13851,11433,90,900
13851,11618,5,1325
13851,12191,558,419
13851,12264,102,1136
13851,12266,836,395
13851,12278,27,156
13851,12889,210,986
13851,12892,198,1187
13851,12992,5,308
13851,13204,23,1069
13851,13232,131,691
13851,13303,134,1222
13851,13487,193,694
13851,13930,655,693
13851,14100,94,1261
13851,14107,597,833
13851,14747,124,1519
13851,14761,10,1061
13851,14771,94,1384
13851,14869,258,866
13851,15016,189,462
13851,15624,32,726
13871,10397,508,821
13871,10466,31,1026
13871,10693,14,612
13871,11057,424,913
13871,11259,132,586
13871,11278,185,1012
13871,11292,1017,472
13871,11298,555,583
13871,11433,234,651
13871,11618,158,1134
13871,12191,103,804
13871,12266,304,781
13871,12889,394,1099
13871,12892,260,1330
13871,12953,156,1148
13871,13204,65,1211
13871,13232,524,423
13871,13303,84,1393
13871,13487,699,282
13871,13930,1023,416
13871,14082,24,1269
13871,14100,104,1088
13871,14107,585,1037
13871,14112,28,1188
13871,14635,36,1299
13871,14679,73,1313
13871,14747,189,1368
13871,14761,38,1195
13871,14771,84,1433
13871,14869,255,840
13871,15016,279,342
13871,15624,10,911
13873,10299,217,539
13873,13970,12,183
13891,10397,157,1900
13891,10423,29,1196
13891,11259,105,1200
13891,11292,642,819
13891,11298,723,1188
13891,12266,82,1334
13891,12478,70,2429
13891,12889,407,197
13891,13204,62,2171
13891,13232,98,1706
13891,13796,816,362
13891,13930,7,1700
13891,14057,323,838
13891,14107,1168,325
13891,14747,403,956
13891,14771,823,363
13891,14831,527,333
13891,14869,489,558
13891,14893,804,390
13930,10135,409,654
13930,10140,325,1118
13930,10257,688,723
13930,10268,241,234
13930,10299,11,2846
13930,10372,352,1013
13930,10397,2405,606
13930,10408,920,161
13930,10409,107,507
13930,10423,803,977
13930,10431,180,536
13930,10434,424,632
13930,10469,616,122
13930,10529,702,783
13930,10599,447,583
13930,10627,175,716
13930,10685,239,116
13930,10693,1604,409
13930,10713,280,1437
13930,10721,2041,867
13930,10785,296,763
13930,10792,743,473
13930,10821,836,621
13930,10849,270,1186
13930,10868,346,666
13930,10874,597,343
13930,10967,223,339
13930,10980,235,500
13930,10990,418,566
13930,10994,411,760
13930,11003,1059,196
13930,11027,178,444
13930,11042,1394,315
13930,11057,1577,599
13930,11066,1655,296
13930,11067,499,135
13930,11076,285,360
13930,11109,292,911
13930,11111,538,315
13930,11146,325,416
13930,11193,1714,264
13930,11203,596,213
13930,11267,1069,240
13930,11274,322,147
13930,11278,2224,612
13930,11288,156,156
13930,11292,1769,888
13930,11298,2421,801
13930,11337,414,397
13930,11423,1280,299
13930,11433,2081,235
13930,11468,85,583
13930,11471,293,269
13930,11481,9,809
13930,11503,157,1007
13930,11540,393,1236
13930,11577,222,398
13930,11603,89,1780
13930,11612,471,272
13930,11618,1338,719
13930,11624,319,1251
13930,11637,583,557
13930,11638,80,1730
13930,11648,16,1352
13930,11697,1343,1182
13930,11721,661,223
13930,11775,747,463
13930,11823,721,157
13930,11884,80,1498
13930,11977,952,174
13930,11986,1338,137
13930,11995,617,589
13930,11996,574,577
13930,12094,130,1009
13930,12124,4,781
13930,12173,187,4243
13930,12197,419,738
13930,12217,346,510
13930,12264,669,588
13930,12266,1676,925
13930,12278,778,588
13930,12323,30,760
13930,12339,1606,177
13930,12441,154,1162
13930,12448,79,677
13930,12451,644,864
13930,12478,607,740
13930,12511,135,484
13930,12884,541,179
13930,12889,1416,1514
13930,12892,2289,1744
13930,12945,747,323
13930,12953,3174,733
13930,12992,565,552
13930,13029,448,466
13930,13076,340,215
13930,13121,175,489
13930,13184,258,222
13930,13198,1126,403
13930,13204,1683,1005
13930,13230,771,594
13930,13241,109,667
13930,13244,656,491
13930,13290,173,501
13930,13296,178,843
13930,13303,1538,1197
13930,13342,1423,67
13930,13344,261,119
13930,13367,841,139
13930,13459,159,303
13930,13485,1331,109
13930,13487,2077,334
13930,13495,667,836
13930,13502,128,1081
13930,13577,48,753
13930,13830,58,4184
13930,13832,79,654
13930,13851,655,693
13930,13871,1015,416
13930,13891,6,1700
13930,13931,538,717
13930,14006,289,342
13930,14027,448,1143
13930,14057,493,1739
13930,14100,1445,678
13930,14107,1776,1440
13930,14108,760,130
13930,14122,1109,413
13930,14193,153,794
13930,14262,258,1652
13930,14307,360,849
13930,14321,287,900
13930,14457,45,780
13930,14492,1195,646
13930,14524,810,642
13930,14570,81,1671
13930,14574,305,530
13930,14576,750,528
13930,14633,718,268
13930,14635,1232,1120
13930,14679,899,1723
13930,14683,524,1041
13930,14685,337,773
13930,14696,595,84
13930,14711,468,528
13930,14730,1253,286
13930,14747,1365,1721
13930,14771,1585,1846
13930,14783,755,438
13930,14802,177,541
13930,14831,172,1829
13930,14843,206,2072
13930,14869,1099,1250
13930,14877,100,559
13930,14893,257,1781
13930,14908,525,1726
13930,14952,194,174
13930,14986,370,1050
13930,15016,1578,258
13930,15024,41,2115
13930,15041,13,1341
13930,15048,255,436
13930,15096,819,607
13930,15295,322,213
13930,15304,1085,1011
13930,15370,673,585
13930,15376,342,1437
13930,15380,797,224
13930,15412,753,475
13930,15454,9,222
13930,15624,9,796
13930,15919,988,522
13931,10397,893,516
13931,10693,15,585
13931,10721,20,468
13931,10821,636,159
13931,11042,9,435
13931,11057,1131,290
13931,11193,10,485
13931,11278,302,142
13931,11292,126,1553
13931,11298,272,1212
13931,11433,421,529
13931,11618,385,284
13931,11697,37,781
13931,12264,421,157
13931,12266,141,1201
13931,12451,22,542
13931,12478,347,290
13931,12889,35,2154
13931,12953,517,296
13931,13204,183,655
13931,13232,92,704
13931,13303,269,802
13931,13487,17,1045
13931,13930,539,717
13931,14082,24,767
13931,14100,617,212
13931,14112,40,726
13931,14492,7,160
13931,14761,35,631
13933,11433,134,588
13933,11697,86,1211
13933,12478,112,150
13933,13204,86,1091
13933,14100,125,241
13964,11292,9,1040
13964,14771,110,412
13970,10299,157,548
13970,13873,67,183
13983,14761,38,706
14004,11292,240,1036
14004,11884,92,222
14004,12889,152,894
14004,12892,180,984
14004,14057,280,161
14004,14107,213,1133
14004,14262,86,1017
14004,14679,189,1080
14004,14771,338,710
14004,14831,187,728
14004,14908,95,1008
14006,10967,31,45
14006,13930,255,342
14025,11697,116,1334
14025,12264,256,444
14025,12265,17,294
14025,13577,6,811
14025,14082,14,1311
14025,14112,44,1262
14025,14761,88,1175
14027,10158,88,936
14027,10397,1224,545
14027,10431,31,620
14027,10529,190,1133
14027,10721,805,1197
14027,10821,652,883
14027,11042,48,1020
14027,11057,722,590
14027,11193,34,892
14027,11278,436,857
14027,11292,4,1679
14027,11298,402,1102
14027,11433,125,1086
14027,11618,1152,1023
14027,12197,440,1056
14027,12264,89,859
14027,12266,117,956
14027,12339,36,967
14027,12391,293,1052
14027,12478,615,1028
14027,12544,30,601
14027,12953,703,1035
14027,13232,6,1128
14027,13487,2,1451
14027,13930,449,1143
14027,14100,495,951
14027,14122,40,952
14027,14307,96,1148
14027,15016,6,1023
14027,15356,131,985
14027,15412,32,670
14057,10140,90,1111
14057,10299,193,1542
14057,10397,345,2172
14057,10423,101,1715
14057,10620,86,679
14057,10713,777,344
14057,10721,102,2537
14057,10800,318,817
14057,10849,92,554
14057,11057,121,2282
14057,11259,243,1626
14057,11278,92,2350
14057,11292,1129,991
14057,11298,580,1616
14057,11433,69,1953
14057,11603,256,106
14057,11618,229,2434
14057,11638,178,626
14057,11884,819,279
14057,12173,172,2603
14057,12264,25,2327
14057,12266,172,1825
14057,12478,239,2454
14057,12758,86,2607
14057,12889,1208,763
14057,12892,1710,834
14057,12954,99,846
14057,12982,83,2631
14057,13198,18,1482
14057,13204,128,2534
14057,13232,172,1751
14057,13264,438,222
14057,13486,96,418
14057,13487,421,1426
14057,13796,782,543
14057,13830,260,2562
14057,13891,339,838
14057,13930,478,1739
14057,14004,279,161
14057,14107,950,1009
14057,14262,173,873
14057,14489,368,116
14057,14570,287,444
14057,14679,586,933
14057,14689,84,784
14057,14747,3437,129
14057,14771,1522,550
14057,14831,1171,569
14057,14869,954,630
14057,14893,993,479
14057,14908,385,859
14057,15016,153,1708
14057,15023,106,489
14057,15376,191,1119
14082,10135,65,1018
14082,10257,39,1185
14082,10408,62,1250
14082,10431,52,588
14082,10676,81,921
14082,10693,48,692
14082,10994,32,428
14082,11003,72,1170
14082,11042,36,999
14082,11193,164,850
14082,11267,45,904
14082,11423,74,1206
14082,11537,23,1090
14082,11721,112,1111
14082,11775,23,1415
14082,11823,117,986
14082,11986,115,1118
14082,12223,12,790
14082,12265,95,1129
14082,12339,121,916
14082,12544,39,588
14082,12917,73,890
14082,12945,84,781
14082,13198,38,1125
14082,13230,61,963
14082,13244,35,733
14082,13367,25,1113
14082,13871,24,1269
14082,13931,24,767
14082,14025,14,1311
14082,14108,84,1045
14082,14122,58,941
14082,14259,86,1279
14082,14307,55,1184
14082,14492,40,645
14082,14512,76,1127
14082,14524,23,779
14082,14576,25,1143
14082,14696,92,1049
14082,14730,64,806
14082,14952,64,994
14082,15008,22,1447
14082,15070,38,1101
14082,15096,29,1164
14082,15295,63,1016
14082,15380,32,1245
14082,15412,58,624
14092,11057,470,203
14098,10397,295,508
14098,11057,651,282
14098,14100,190,201
14100,10135,261,55
14100,10257,575,212
14100,10361,285,287
14100,10397,1869,666
14100,10423,166,1430
14100,10431,151,504
14100,10434,271,104
14100,10529,498,196
14100,10581,482,473
14100,10599,216,772
14100,10693,910,675
14100,10721,2242,280
14100,10785,450,335
14100,10792,509,279
14100,10821,303,90
14100,10868,206,523
14100,10874,274,335
14100,10980,75,641
14100,10990,183,210
14100,10994,445,550
14100,11042,499,363
14100,11057,1251,449
14100,11066,546,406
14100,11146,73,356
14100,11193,635,507
14100,11259,48,1295
14100,11267,469,477
14100,11278,344,119
14100,11292,726,1558
14100,11298,1187,1303
14100,11423,109,972
14100,11433,938,453
14100,11503,6,1678
14100,11624,152,1121
14100,11697,1100,992
14100,11823,88,530
14100,11986,234,573
14100,11995,367,365
14100,11996,334,515
14100,12124,6,609
14100,12191,9,1336
14100,12244,222,157
14100,12264,53,135
14100,12266,613,1325
14100,12323,285,413
14100,12339,539,588
14100,12365,182,129
14100,12391,205,130
14100,12397,299,192
14100,12451,343,742
14100,12478,11,94
14100,12889,404,2176
14100,12892,871,2402
14100,12945,188,520
14100,12953,372,96
14100,13198,228,1038
14100,13204,1900,861
14100,13230,633,84
14100,13232,523,668
14100,13244,166,875
14100,13296,518,289
14100,13303,853,1013
14100,13342,258,690
14100,13360,113,868
14100,13485,249,764
14100,13487,648,980
14100,13495,214,1089
14100,13577,196,473
14100,13851,92,1261
14100,13871,101,1088
14100,13930,1452,678
14100,13931,633,212
14100,13933,125,241
14100,14027,482,951
14100,14098,192,201
14100,14107,830,2075
14100,14122,544,268
14100,14193,141,935
14100,14307,490,237
14100,14321,615,364
14100,14492,765,337
14100,14524,675,198
14100,14574,240,311
14100,14576,517,257
14100,14635,753,993
14100,14679,197,2370
14100,14683,8,1496
14100,14685,366,629
14100,14704,243,107
14100,14711,396,153
14100,14730,231,576
14100,14747,252,2378
14100,14771,531,2521
14100,14843,457,1576
14100,14869,91,1927
14100,14986,155,957
14100,15016,602,814
14100,15024,72,1605
14100,15070,256,127
14100,15096,528,228
14100,15304,1022,920
14100,15412,219,554
14100,15919,94,1066
14107,10140,1177,328
14107,10299,66,2552
14107,10372,75,491
14107,10397,1104,1587
14107,10423,974,872
14107,10561,333,425
14107,10693,527,1449
14107,10713,376,735
14107,10721,564,2300
14107,10792,54,1912
14107,10800,1175,369
14107,10821,447,1999
14107,11003,90,1252
14107,11042,175,1737
14107,11057,900,1773
14107,11066,244,1670
14107,11109,286,551
14107,11193,213,1569
14107,11259,951,879
14107,11278,404,1979
14107,11292,2897,602
14107,11298,1671,868
14107,11413,240,351
14107,11423,324,1149
14107,11433,821,1671
14107,11503,5,513
14107,11540,865,347
14107,11603,169,952
14107,11618,635,2133
14107,11637,114,1225
14107,11638,506,493
14107,11695,398,119
14107,11697,166,1972
14107,11775,158,1081
14107,11884,341,1020
14107,11921,330,438
14107,11986,113,1574
14107,12173,175,2917
14107,12191,632,1020
14107,12264,114,1956
14107,12266,900,1009
14107,12278,189,870
14107,12339,523,1488
14107,12478,739,2153
14107,12758,93,2860
14107,12889,1992,255
14107,12892,2807,370
14107,12896,113,588
14107,12954,322,355
14107,12982,94,2979
14107,12992,46,1136
14107,13158,120,581
14107,13198,829,1044
14107,13204,476,1849
14107,13232,918,1444
14107,13244,182,1264
14107,13264,166,854
14107,13303,490,1972
14107,13342,778,1460
14107,13476,407,598
14107,13485,160,1396
14107,13487,1309,1276
14107,13495,305,1300
14107,13502,79,419
14107,13796,1081,646
14107,13830,93,2845
14107,13851,588,833
14107,13871,578,1037
14107,13891,1179,325
14107,13930,1766,1440
14107,14004,212,1133
14107,14057,968,1009
14107,14100,846,2075
14107,14122,278,1814
14107,14262,577,261
14107,14457,92,876
14107,14489,167,893
14107,14492,145,1891
14107,14570,797,601
14107,14588,91,433
14107,14674,204,370
14107,14679,1882,304
14107,14683,778,843
14107,14689,415,455
14107,14698,427,509
14107,14730,59,1506
14107,14747,2291,1107
14107,14771,1466,651
14107,14794,338,262
14107,14831,1125,621
14107,14869,1884,507
14107,14893,1070,647
14107,14908,1233,338
14107,15016,745,1262
14107,15023,196,699
14107,15304,303,1788
14107,15370,124,935
14107,15376,764,110
14107,16218,542,160
14108,10397,340,565
14108,10466,77,1312
14108,10693,8,353
14108,11057,293,607
14108,11298,260,672
14108,12889,34,1413
14108,13487,71,342
14108,13930,760,130
14108,14082,84,1045
14108,14112,60,965
14108,14761,37,949
14108,15624,9,724
14109,11298,270,462
14112,10135,71,970
14112,10257,54,1138
14112,10408,41,1173
14112,10431,149,519
14112,10581,78,1394
14112,10676,72,841
14112,10685,46,936
14112,10693,43,612
14112,10980,38,513
14112,11003,56,1090
14112,11042,26,932
14112,11193,157,776
14112,11267,27,831
14112,11423,76,1126
14112,11537,38,1035
14112,11721,112,1040
14112,11775,31,1334
14112,11823,74,912
14112,11986,172,1044
14112,11995,36,587
14112,11996,41,482
14112,12119,14,861
14112,12223,73,721
14112,12265,54,1069
14112,12339,126,840
14112,12544,99,528
14112,12917,54,821
14112,12945,59,707
14112,13198,28,1045
14112,13230,58,912
14112,13244,36,653
14112,13367,41,1033
14112,13832,17,1224
14112,13871,28,1188
14112,13931,40,726
14112,14025,44,1262
14112,14108,60,965
14112,14122,52,878
14112,14492,10,595
14112,14512,53,1049
14112,14524,36,731
14112,14574,45,668
14112,14696,65,973
14112,14711,38,933
14112,14730,43,729
14112,14783,71,895
14112,15070,45,1055
14112,15096,82,1111
14112,15295,55,945
14112,15323,12,590
14112,15370,12,961
14112,15380,40,1172
14112,15412,103,550
14113,14869,333,150
14120,10558,58,241
14120,11292,213,385
14122,10397,1131,526
14122,10423,18,1210
14122,10693,170,462
14122,10721,778,496
14122,10821,328,210
14122,10994,33,524
14122,11057,1026,366
14122,11259,166,1060
14122,11278,452,204
14122,11292,425,1290
14122,11298,518,1067
14122,11433,571,201
14122,11618,792,319
14122,11697,410,994
14122,12191,109,1131
14122,12264,412,182
14122,12266,454,1117
14122,12451,27,694
14122,12478,349,340
14122,12889,254,1910
14122,12892,98,2136
14122,12898,17,46
14122,12953,1079,335
14122,13204,862,834
14122,13232,517,402
14122,13303,314,1013
14122,13487,418,726
14122,13495,11,918
14122,13577,38,475
14122,13930,1110,413
14122,14027,40,952
14122,14082,58,941
14122,14100,543,268
14122,14107,273,1814
14122,14112,52,878
14122,14492,143,328
14122,14635,240,966
14122,14685,31,579
14122,14747,162,2125
14122,14761,43,809
14122,14771,104,2254
14122,14869,79,1660
14122,14986,54,912
14122,15016,116,554
14122,15304,442,873
14122,15624,11,775
14150,10333,86,69
14150,11433,264,243
14193,10397,903,271
14193,10693,300,391
14193,11057,710,488
14193,11259,114,592
14193,11278,231,816
14193,11292,61,1179
14193,11298,562,604
14193,12191,188,488
14193,12266,522,489
14193,13198,1,743
14193,13232,11,781
14193,13303,257,530
14193,13930,153,794
14193,14100,136,935
14193,15016,6,598
14222,12173,23,2599
14231,11618,152,515
14231,12264,74,716
14237,11292,209,557
14237,12892,103,346
14252,10466,54,977
14252,10666,1,237
14252,11292,246,852
14252,12889,37,732
14252,12892,13,851
14252,13487,81,1254
14252,14747,1192,172
14252,14771,99,620
14252,14869,382,521
14254,12478,63,1617
14254,13204,95,1179
14256,12523,174,123
14256,15841,178,31
14259,13577,8,783
14259,14082,86,1279
14259,14761,65,1144
14262,10397,46,1840
14262,10666,50,1078
14262,11292,520,776
14262,11298,389,1126
14262,11618,5,2358
14262,12266,209,1269
14262,12478,85,2378
14262,12892,94,110
14262,12954,14,95
14262,13487,102,1454
14262,13930,256,1652
14262,14004,85,1017
14262,14057,174,873
14262,14107,574,261
14262,14747,631,987
14262,14771,1092,421
14262,14869,376,541
14288,11292,253,109
14288,12902,82,212
14303,10275,34,72
14303,14747,442,250
14307,10397,236,903
14307,10821,657,327
14307,11057,520,683
14307,11193,8,722
14307,11278,858,356
14307,11433,289,615
14307,11618,255,160
14307,11697,286,1188
14307,12264,264,371
14307,13204,665,1072
14307,13232,216,842
14307,13930,357,849
14307,14027,97,1148
14307,14082,55,1184
14307,14100,489,237
14307,14635,93,1200
14307,15304,196,1136
14314,10466,186,477
14314,12892,36,569
14314,15376,33,560
14321,10397,76,1027
14321,10821,448,452
14321,11057,359,813
14321,11278,435,482
14321,11298,4,1622
14321,11433,269,668
14321,11618,370,284
14321,12264,298,493
14321,12478,182,273
14321,12953,354,269
14321,13204,58,1214
14321,13930,287,900
14321,14100,614,364
14321,14635,50,1343
14321,15304,36,1277
14457,10466,61,873
14457,11057,55,1322
14457,11292,561,300
14457,11298,328,835
14457,12889,32,843
14457,13487,423,489
14457,13930,46,780
14457,14107,92,876
14457,14869,89,508
14487,12892,91,501
14487,14771,347,199
14489,10466,35,911
14489,11292,262,898
14489,12889,32,647
14489,12892,309,726
14489,14057,365,116
14489,14107,167,893
14489,14679,90,823
14489,14747,995,228
14489,14771,477,462
14489,14869,262,525
14492,10397,1643,356
14492,10423,70,1162
14492,10529,76,532
14492,10693,505,442
14492,10721,1019,612
14492,10821,871,255
14492,10994,57,217
14492,11042,69,416
14492,11057,1054,130
14492,11066,87,362
14492,11193,147,390
14492,11259,122,1052
14492,11278,896,227
14492,11292,545,1436
14492,11298,610,1061
14492,11433,515,501
14492,11618,941,416
14492,11697,527,680
14492,12191,103,1050
14492,12264,427,224
14492,12266,448,1042
14492,12339,136,489
14492,12451,75,407
14492,12478,758,427
14492,12889,114,2026
14492,12892,162,2239
14492,12953,1151,431
14492,13198,87,904
14492,13204,774,534
14492,13232,422,632
14492,13303,486,700
14492,13487,362,980
14492,13495,125,779
14492,13930,1178,646
14492,14082,40,645
14492,14100,762,337
14492,14107,143,1891
14492,14112,10,595
14492,14122,148,328
14492,14635,5,667
14492,14747,257,2354
14492,14761,13,510
14492,14771,153,2400
14492,14843,31,1433
14492,14869,81,1823
14492,15016,106,667
14492,15304,437,587
14492,15356,50,373
14512,10466,65,1373
14512,12889,32,1455
14512,14082,76,1127
14512,14112,53,1049
14512,14761,54,1025
14512,14986,27,1085
14512,15624,10,820
14520,13487,294,190
14524,10397,1335,481
14524,10693,24,527
14524,10721,553,474
14524,11057,883,257
14524,11146,6,241
14524,11292,157,1482
14524,11298,317,1158
14524,11433,264,456
14524,11618,489,277
14524,11697,298,805
14524,12264,416,100
14524,12266,119,1157
14524,12478,422,288
14524,12953,761,292
14524,13204,321,667
14524,13303,211,825
14524,13487,100,970
14524,13930,812,642
14524,14082,23,779
14524,14100,676,198
14524,14112,36,731
14524,14761,16,643
14524,14986,34,760
14524,15304,30,723
14534,11292,135,296
14534,14543,41,106
14534,14812,75,139
14543,11292,230,260
14543,14534,42,106
14570,10397,26,1993
14570,10713,6,335
14570,11259,11,1356
14570,11292,587,804
14570,11298,346,1345
14570,12266,91,1530
14570,12478,59,2411
14570,12889,1296,345
14570,12892,969,391
14570,12954,117,402
14570,13487,3,1405
14570,13796,137,181
14570,13930,82,1671
14570,14057,286,444
14570,14107,805,601
14570,14679,334,488
14570,14747,520,564
14570,14771,555,192
14570,14831,290,188
14570,14869,579,422
14574,10397,488,357
14574,11057,907,155
14574,12264,279,177
14574,12953,79,405
14574,13930,306,530
14574,14100,242,311
14574,14112,45,668
14574,14761,43,594
14576,10397,244,749
14576,10721,384,343
14576,10821,409,277
14576,11057,408,573
14576,11278,310,296
14576,11433,480,296
14576,11618,336,246
14576,11697,11,1183
14576,12264,355,288
14576,12478,580,264
14576,12953,281,254
14576,13204,119,1033
14576,13487,72,783
14576,13930,747,528
14576,14082,25,1143
14576,14100,508,257
14576,14635,13,1166
14576,14761,40,1009
14576,15304,59,1079
14588,11298,337,435
14588,14107,91,433
14633,10397,89,831
14633,13487,424,76
14633,13930,719,268
14635,10158,194,982
14635,10257,53,1205
14635,10397,1213,515
14635,10529,399,1180
14635,10693,68,722
14635,10721,1003,1249
14635,10792,115,1144
14635,10821,894,919
14635,10874,48,991
14635,11042,446,1025
14635,11057,704,600
14635,11066,420,930
14635,11193,230,879
14635,11259,99,1005
14635,11278,377,892
14635,11292,244,1607
14635,11298,537,1017
14635,11433,917,1084
14635,11618,840,1068
14635,11624,42,136
14635,11986,99,1147
14635,12197,174,1102
14635,12264,265,891
14635,12266,317,861
14635,12339,486,945
14635,12391,86,1101
14635,12478,463,1074
14635,12898,48,956
14635,12953,289,1080
14635,13198,94,1155
14635,13232,665,1105
14635,13342,284,1183
14635,13487,681,1416
14635,13871,36,1299
14635,13930,1246,1120
14635,14100,755,993
14635,14122,242,966
14635,14307,97,1200
14635,14321,50,1343
14635,14492,5,667
14635,14576,13,1166
14635,15016,353,979
14635,15096,49,1186
14635,15356,96,1028
14674,11292,307,303
14674,11298,403,551
14674,14107,202,370
14679,10140,180,628
14679,10397,597,1892
14679,10423,420,1164
14679,10620,8,1013
14679,10666,10,1142
14679,10693,193,1751
14679,10713,231,749
14679,10721,297,2588
14679,10821,269,2295
14679,11057,463,2077
14679,11259,499,1182
14679,11292,1648,853
14679,11298,1048,1171
14679,11433,209,1956
14679,11540,100,636
14679,11603,8,850
14679,11618,374,2425
14679,11638,304,314
14679,11697,71,2269
14679,11775,8,1336
14679,11884,195,1027
14679,12094,35,769
14679,12173,172,2614
14679,12191,342,1313
14679,12264,277,2253
14679,12266,557,1303
14679,12280,8,794
14679,12478,445,2446
14679,12758,47,2556
14679,12889,1712,258
14679,12892,1249,109
14679,12982,55,2676
14679,13198,152,1334
14679,13204,188,2149
14679,13232,398,1728
14679,13264,8,734
14679,13303,124,2267
14679,13476,145,375
14679,13487,406,1532
14679,13495,87,1599
14679,13796,1249,446
14679,13830,173,2541
14679,13871,81,1313
14679,13930,896,1723
14679,14004,192,1080
14679,14057,585,933
14679,14100,199,2370
14679,14107,1920,304
14679,14489,93,823
14679,14570,295,488
14679,14683,181,1129
14679,14698,90,263
14679,14716,6,423
14679,14747,1651,1050
14679,14771,2350,447
14679,14831,2219,417
14679,14869,917,626
14679,14893,2109,480
14679,15016,263,1557
14679,15023,157,508
14679,15304,5,2087
14679,15376,209,368
14683,10140,42,609
14683,10397,876,874
14683,10693,233,822
14683,10821,267,1407
14683,11057,483,1095
14683,11259,1157,247
14683,11292,763,794
14683,11298,1296,247
